project,task_unit,model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
kubernetes,cross,bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.5315493055555556,0.576656746031746,0.38,0.3015833333333333,0.27,0.6394642857142857,0.209,0.7904285714285715,0.1275,0.9134761904761904
kubernetes,cross,bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.4219013369236583,0.4568968253968253,0.27,0.22225,0.1966666666666666,0.4645833333333333,0.165,0.6312142857142857,0.122,0.8749880952380952
kubernetes,cross,bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.3920150273998488,0.42225,0.225,0.1855833333333333,0.1883333333333333,0.4469166666666666,0.154,0.588547619047619,0.1225,0.8837380952380951
kubernetes,cross,bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.294841007782074,0.450781746031746,0.395,0.1694472211328452,0.2616666666666666,0.2663090341792826,0.212,0.3314341626210818,0.145,0.4016251129248284
kubernetes,cross,bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.3013929979064668,0.4311865079365079,0.36,0.1766096768305121,0.25,0.2849022865572178,0.1989999999999999,0.3426642255373848,0.1365,0.4195736557118839
kubernetes,cross,bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.2524627385874749,0.3767003968253968,0.305,0.1495199011514801,0.2133333333333333,0.2440690095388489,0.17,0.2936587331092893,0.114,0.3657898995834685
kubernetes,cross,bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.5368254346182918,0.5781011904761904,0.375,0.3071309523809523,0.2766666666666666,0.6598809523809525,0.208,0.7754285714285715,0.128,0.9137261904761904
kubernetes,cross,bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.4808573412698412,0.5229702380952381,0.34,0.2749166666666667,0.2333333333333333,0.5423809523809524,0.201,0.738892857142857,0.1245,0.8930238095238096
kubernetes,cross,bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.4752006944444444,0.5093968253968254,0.31,0.25475,0.2283333333333333,0.5309642857142858,0.195,0.7166428571428571,0.128,0.9276071428571429
kubernetes,cross,bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.293230585546647,0.4525257936507937,0.365,0.1545310030887949,0.26,0.2848738864309789,0.217,0.361520521884957,0.155,0.4358391358102305
kubernetes,cross,bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.2627999253311043,0.3982559523809523,0.33,0.1541985880297189,0.215,0.2527961452672579,0.179,0.3390745417765866,0.1275,0.398170045267194
kubernetes,cross,bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.2502007277398485,0.3773353174603174,0.31,0.1470835407962507,0.2083333333333333,0.2417309180967675,0.171,0.3069480235579631,0.1235,0.3700428924492517
kubernetes,cross,bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.5097871362433862,0.5428214285714286,0.365,0.2943333333333333,0.2516666666666666,0.5761309523809524,0.2,0.7415952380952381,0.128,0.8907857142857142
kubernetes,cross,bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.4115129960317459,0.4374503968253968,0.21,0.1684999999999999,0.2216666666666666,0.4868809523809524,0.186,0.6689285714285714,0.129,0.8949047619047619
kubernetes,cross,bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.3992410714285714,0.4275198412698412,0.2,0.1597499999999999,0.21,0.4737976190476191,0.182,0.6662619047619047,0.1285,0.9059880952380952
kubernetes,cross,bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.006680080623232,0.0174345238095238,0.005,0.0016666666666666,0.0083333333333333,0.0087589693411611,0.008,0.0101946051339397,0.0069999999999999,0.0125805300622867
kubernetes,cross,bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.0105713039448126,0.0235833333333333,0.01,0.0066666666666666,0.0116666666666666,0.0107893772893772,0.012,0.0171469860863207,0.0075,0.0172744076133071
kubernetes,cross,bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.0111112510347597,0.0236388888888888,0.01,0.0066666666666666,0.0116666666666666,0.0147893772893772,0.011,0.0169088908482254,0.008,0.0175521853910849
kubernetes,cross,bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.5463214285714285,0.5752261904761905,0.39,0.3252559523809523,0.2933333333333333,0.7068511904761905,0.196,0.7573154761904763,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.6003098072562358,0.6364345238095238,0.495,0.415922619047619,0.2933333333333333,0.7073869047619047,0.198,0.7635654761904762,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.6039477040816326,0.6403214285714286,0.495,0.415922619047619,0.2966666666666667,0.7136369047619049,0.201,0.7752321428571429,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.0064690476190476,0.01425,0.01,0.0020238095238095,0.0066666666666666,0.0086904761904761,0.005,0.0094047619047619,0.003,0.0104047619047619
kubernetes,cross,bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.0104976764660726,0.0293333333333333,0.02,0.0070714285714285,0.0116666666666666,0.0138065883887801,0.01,0.0168578704400622,0.0069999999999999,0.0172233872051438
kubernetes,cross,bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.0158689528304996,0.0360833333333333,0.03,0.0137380952380952,0.0116666666666666,0.0154047619047619,0.01,0.0168578704400622,0.008,0.0178583078400645
kubernetes,cross,bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.5275248015873015,0.5466547619047618,0.335,0.284422619047619,0.295,0.7139345238095237,0.195,0.7548154761904761,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.5744665532879819,0.6114940476190476,0.445,0.3673392857142857,0.2916666666666666,0.7057202380952381,0.196,0.7548154761904762,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.5884348072562358,0.6311845238095237,0.48,0.3910892857142857,0.29,0.7032202380952381,0.197,0.7602321428571429,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.0061558269100203,0.0180833333333333,0.01,0.0023809523809523,0.0083333333333333,0.0094047619047619,0.0069999999999999,0.009711350293542,0.005,0.0108133911098686
kubernetes,cross,bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.0057294532836467,0.019547619047619,0.01,0.0023809523809523,0.0083333333333333,0.0054047619047619,0.008,0.006711350293542,0.006,0.0121980064944839
kubernetes,cross,bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0098405643947578,0.0228333333333333,0.015,0.0073809523809523,0.01,0.0104047619047619,0.008,0.0114732550554468,0.006,0.0121980064944839
kubernetes,cross,bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.4854813988095238,0.5098035714285715,0.315,0.255672619047619,0.2749999999999999,0.6636845238095238,0.197,0.761065476190476,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.516172902494331,0.5383214285714285,0.33,0.2785892857142857,0.2933333333333333,0.7089345238095237,0.196,0.7608988095238095,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.5004318310657596,0.5260059523809524,0.305,0.2473392857142857,0.29,0.6968511904761905,0.197,0.7650654761904763,0.1105,0.8363630952380953
kubernetes,cross,bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.0442562520629839,0.0740694444444444,0.05,0.0301977466977466,0.04,0.0455847366918795,0.032,0.0503338209409638,0.025,0.0651474274041464
kubernetes,cross,bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.0359026901654528,0.0656845238095238,0.045,0.0276578580150008,0.0283333333333333,0.0329825888397316,0.025,0.0378614587963518,0.018,0.0562220030140388
kubernetes,cross,bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.0285257749587308,0.0630654761904761,0.04,0.0182828580150008,0.03,0.0261760819904166,0.025,0.0352225699074629,0.0175,0.0511227966648325
kubernetes,cross,bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.5718352678571429,0.5903630952380952,0.395,0.336297619047619,0.2833333333333333,0.6871785714285714,0.214,0.8390238095238095,0.124,0.9389107142857144
kubernetes,cross,bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.5929509778911565,0.6246626984126985,0.45,0.3785892857142857,0.28,0.6823869047619047,0.214,0.840440476190476,0.124,0.9389107142857144
kubernetes,cross,bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.5869480017006803,0.6196825396825397,0.44,0.3635892857142857,0.2816666666666667,0.6853035714285715,0.21,0.8271071428571429,0.124,0.9389107142857144
kubernetes,cross,bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.030788555477789,0.0497341269841269,0.03,0.0171421911421911,0.0266666666666666,0.0292837162837162,0.022,0.0370767565767565,0.019,0.0516205217700979
kubernetes,cross,bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.038895345479158,0.0791448412698412,0.055,0.0272668773092993,0.0366666666666666,0.043518510078403,0.028,0.0468228327398686,0.019,0.0573501975775126
kubernetes,cross,bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.0327295897027921,0.0753531746031746,0.05,0.0222668773092993,0.0349999999999999,0.0348379545228475,0.03,0.0417533882954241,0.0195,0.0559414674187824
kubernetes,cross,bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.595188988095238,0.6150694444444444,0.43,0.3702559523809523,0.2933333333333333,0.7160178571428572,0.211,0.8221488095238095,0.124,0.9389107142857144
kubernetes,cross,bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.5953561366213153,0.6268392857142857,0.46,0.3885892857142856,0.285,0.6878035714285714,0.216,0.8444404761904761,0.123,0.9359940476190476
kubernetes,cross,bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.5927329223356008,0.6256547619047619,0.46,0.3823392857142857,0.2916666666666666,0.6994702380952381,0.205,0.8061071428571429,0.123,0.9359940476190476
kubernetes,cross,bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.0518085695176864,0.0900873015873015,0.065,0.0347087721306471,0.0433333333333333,0.0523223688513867,0.036,0.06203308010452,0.0285,0.0822272226982388
kubernetes,cross,bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.0449760093518135,0.09125,0.07,0.0310689555979734,0.0416666666666666,0.0489145605257701,0.034,0.0563597040133357,0.023,0.072189506492703
kubernetes,cross,bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.0383882244328611,0.0764861111111111,0.05,0.0239074972646401,0.0366666666666666,0.0438451160813257,0.03,0.0521632754419071,0.022,0.0652549826831792
kubernetes,cross,bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.531392786281179,0.5493134920634921,0.35,0.3004642857142857,0.2533333333333333,0.6221369047619048,0.204,0.8041011904761904,0.125,0.9389880952380952
kubernetes,cross,bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.5460660903250188,0.5708194444444444,0.385,0.3310892857142857,0.2633333333333333,0.640142857142857,0.202,0.7947261904761905,0.1245,0.9395357142857144
kubernetes,cross,bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.5292592120181406,0.5537916666666667,0.375,0.3185892857142857,0.2466666666666666,0.6012261904761904,0.203,0.7930595238095237,0.1245,0.9395357142857144
kubernetes,cross,bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.272720837339133,0.4190575396825396,0.35,0.155024766289311,0.235,0.2617570565435238,0.185,0.3196909813951207,0.135,0.4163243498100844
kubernetes,cross,bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.2249193899340716,0.3433075396825397,0.27,0.1202422391664566,0.1833333333333333,0.2074440852121002,0.154,0.2660330658191533,0.121,0.3939007353073165
kubernetes,cross,bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.1625421270034219,0.2417718253968254,0.175,0.0860184890854133,0.1266666666666666,0.1497894115327488,0.108,0.2010175781172232,0.0855,0.2938102364347453
kubernetes,cross,bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.4867884424603174,0.5180992063492063,0.31,0.26975,0.23,0.5857202380952381,0.188,0.7771785714285714,0.114,0.910767857142857
kubernetes,cross,bge-small,modn,title_qdesc_module_all_modn,title,desc,module,all,0.4499523809523809,0.4707916666666666,0.28,0.2475,0.2116666666666666,0.540672619047619,0.1629999999999999,0.6758511904761905,0.1125,0.8886071428571429
kubernetes,cross,bge-small,modn,title_qcomments_module_all_modn,title,comments,module,all,0.4004866402116402,0.4266765873015873,0.225,0.1904166666666666,0.1883333333333333,0.466922619047619,0.158,0.6456011904761906,0.1125,0.8833571428571428
kubernetes,cross,bge-small,modn,desc_qtitle_file_all_modn,desc,title,file,all,0.2309167919684939,0.3646666666666667,0.28,0.1108139819755855,0.22,0.2414611477764402,0.183,0.2978276864080124,0.129,0.3746866402528718
kubernetes,cross,bge-small,modn,desc_qdesc_file_all_modn,desc,desc,file,all,0.2816412363908929,0.4316904761904762,0.345,0.1465445505584512,0.25,0.3057217178167286,0.1979999999999999,0.3553536418913247,0.1455,0.4575889484744466
kubernetes,cross,bge-small,modn,desc_qcomments_file_all_modn,desc,comments,file,all,0.2042819337371852,0.3256765873015873,0.255,0.1083608717984856,0.185,0.2143122225938142,0.147,0.258854922167421,0.1095,0.3361338569972963
kubernetes,cross,bge-small,modn,desc_qtitle_module_all_modn,desc,title,module,all,0.4785951105442176,0.504563492063492,0.295,0.259125,0.2383333333333333,0.6026369047619048,0.186,0.7592202380952381,0.1165,0.923059523809524
kubernetes,cross,bge-small,modn,desc_qdesc_module_all_modn,desc,desc,module,all,0.5044309807256235,0.5285535714285714,0.35,0.3066666666666666,0.2283333333333333,0.5834226190476189,0.177,0.7187678571428572,0.1155,0.9068988095238094
kubernetes,cross,bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.466734089191232,0.4937579365079365,0.305,0.2604166666666667,0.22,0.5563392857142857,0.177,0.7026845238095237,0.117,0.9089821428571428
kubernetes,cross,bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.2098210396332067,0.3459186507936508,0.27,0.11130278342837,0.1866666666666666,0.2016250132989441,0.151,0.2619466559882588,0.115,0.3621168151671075
kubernetes,cross,bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.247203600773917,0.3867738095238095,0.305,0.141975885769037,0.2183333333333333,0.2419515557140374,0.178,0.3062950434340057,0.131,0.4154608692937754
kubernetes,cross,bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.2219544917641795,0.3342916666666666,0.26,0.1308139052233941,0.1766666666666666,0.2118421305191343,0.147,0.2792259561691464,0.1144999999999999,0.3741389111393819
kubernetes,cross,bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.4661175099206349,0.485297619047619,0.295,0.256625,0.2266666666666666,0.5567619047619047,0.177,0.7073452380952381,0.116,0.9035238095238096
kubernetes,cross,bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.4321714616402116,0.4445416666666666,0.235,0.2166666666666666,0.21,0.5302559523809524,0.1689999999999999,0.6850952380952381,0.1135,0.8933571428571428
kubernetes,cross,bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.4283393187830688,0.4446408730158731,0.24,0.2166666666666666,0.2016666666666666,0.511922619047619,0.1689999999999999,0.6896785714285716,0.113,0.8793571428571428
pulumi,cross,bge-small,recent,title_qtitle_file_w100_recent,title,title,file,w100,0.0231555766242632,0.0596984126984127,0.025,0.004797619047619,0.0316666666666666,0.0280965848965848,0.0279999999999999,0.0432360498223401,0.022,0.056123964685255
pulumi,cross,bge-small,recent,title_qdesc_file_w100_recent,title,desc,file,w100,0.01501592153615,0.0305932539682539,0.01,0.0066666666666666,0.0083333333333333,0.0090779569892473,0.012,0.0252862903225806,0.0125,0.0432774519387422
pulumi,cross,bge-small,recent,title_qcomments_file_w100_recent,title,comments,file,w100,0.0161854548797905,0.036765873015873,0.01,0.0066666666666666,0.015,0.0107960305823209,0.016,0.0264686496299399,0.0144999999999999,0.0455718242331145
pulumi,cross,bge-small,recent,title_qtitle_module_w100_recent,title,title,module,w100,0.5271333333333333,0.5923928571428572,0.34,0.2001666666666666,0.325,0.6138333333333333,0.2690000000000001,0.8105,0.167,0.9885
pulumi,cross,bge-small,recent,title_qdesc_module_w100_recent,title,desc,module,w100,0.4816037698412698,0.526984126984127,0.265,0.1435,0.305,0.5509166666666667,0.264,0.775,0.168,0.9945
pulumi,cross,bge-small,recent,title_qcomments_module_w100_recent,title,comments,module,w100,0.4942402777777778,0.5391845238095239,0.285,0.15975,0.305,0.55175,0.266,0.77875,0.168,0.9945
pulumi,cross,bge-small,recent,desc_qtitle_file_w100_recent,desc,title,file,w100,0.0188446789321789,0.0428809523809523,0.015,0.002547619047619,0.0283333333333333,0.0188234126984126,0.025,0.03090386002886,0.0205,0.0466357864357864
pulumi,cross,bge-small,recent,desc_qdesc_file_w100_recent,desc,desc,file,w100,0.0125217786328897,0.0334365079365079,0.015,0.0072499999999999,0.0116666666666666,0.0108737373737373,0.011,0.0168737373737373,0.0105,0.0301909571909571
